user_id,group,converted,device,country,traffic_source,timestamp
2803,B,0,Desktop,India,Social,2025-09-20 20:50:32.363205
2804,B,0,Desktop,USA,Social,2025-09-20 20:51:32.363205
2805,A,0,Mobile,UK,Paid,2025-09-20 20:52:32.363205
2806,A,1,Mobile,Germany,Organic,2025-09-20 20:53:32.363205
2807,A,0,Mobile,Germany,Paid,2025-09-20 20:54:32.363205
2808,A,0,Mobile,USA,Referral,2025-09-20 20:55:32.363205
2809,A,0,Desktop,UK,Social,2025-09-20 20:56:32.363205
2810,B,1,Desktop,Germany,Referral,2025-09-20 20:57:32.363205
2811,A,0,Mobile,UK,Organic,2025-09-20 20:58:32.363205
2812,A,0,Mobile,USA,Paid,2025-09-20 20:59:32.363205
2813,A,0,Desktop,USA,Organic,2025-09-20 21:00:32.363205
2814,B,1,Desktop,India,Referral,2025-09-20 21:01:32.363205
2815,B,0,Mobile,Germany,Paid,2025-09-20 21:02:32.363205
2816,B,0,Mobile,Germany,Organic,2025-09-20 21:03:32.363205
2817,B,1,Mobile,India,Referral,2025-09-20 21:04:32.363205
2818,A,0,Desktop,USA,Organic,2025-09-20 21:05:32.363205
2819,A,0,Mobile,USA,Social,2025-09-20 21:06:32.363205
2820,B,0,Mobile,USA,Paid,2025-09-20 21:07:32.363205
2821,B,0,Mobile,USA,Paid,2025-09-20 21:08:32.363205
2822,A,0,Mobile,UK,Paid,2025-09-20 21:09:32.363205
2823,A,1,Mobile,Germany,Social,2025-09-20 21:10:32.363205
2824,B,0,Desktop,Germany,Paid,2025-09-20 21:11:32.363205
2825,B,0,Mobile,USA,Social,2025-09-20 21:12:32.363205
2826,B,0,Mobile,USA,Paid,2025-09-20 21:13:32.363205
2827,B,0,Mobile,USA,Organic,2025-09-20 21:14:32.363205
2828,A,0,Mobile,Germany,Organic,2025-09-20 21:15:32.363205
2829,A,0,Mobile,Germany,Organic,2025-09-20 21:16:32.363205
2830,A,0,Mobile,USA,Organic,2025-09-20 21:17:32.363205
2831,B,1,Mobile,UK,Social,2025-09-20 21:18:32.363205
2832,B,0,Mobile,India,Referral,2025-09-20 21:19:32.363205
2833,A,0,Mobile,India,Referral,2025-09-20 21:20:32.363205
2834,A,0,Mobile,India,Organic,2025-09-20 21:21:32.363205
2835,A,0,Desktop,Germany,Referral,2025-09-20 21:22:32.363205
2836,A,0,Desktop,Germany,Referral,2025-09-20 21:23:32.363205
2837,B,1,Mobile,India,Paid,2025-09-20 21:24:32.363205
2838,A,0,Mobile,India,Social,2025-09-20 21:25:32.363205
2839,A,0,Desktop,UK,Organic,2025-09-20 21:26:32.363205
2840,A,1,Mobile,Germany,Referral,2025-09-20 21:27:32.363205
2841,A,0,Desktop,Germany,Referral,2025-09-20 21:28:32.363205
2842,A,0,Desktop,India,Organic,2025-09-20 21:29:32.363205
2843,A,0,Mobile,UK,Paid,2025-09-20 21:30:32.363205
2844,A,1,Mobile,UK,Organic,2025-09-20 21:31:32.363205
2845,B,0,Desktop,India,Paid,2025-09-20 21:32:32.363205
2846,B,0,Mobile,India,Referral,2025-09-20 21:33:32.363205
2847,B,0,Mobile,Germany,Social,2025-09-20 21:34:32.363205
2848,B,0,Mobile,India,Paid,2025-09-20 21:35:32.363205
2849,A,0,Mobile,USA,Paid,2025-09-20 21:36:32.363205
2850,B,0,Mobile,UK,Organic,2025-09-20 21:37:32.363205
2851,B,1,Desktop,India,Referral,2025-09-20 21:38:32.363205
2852,A,0,Desktop,USA,Social,2025-09-20 21:39:32.363205
2853,A,0,Mobile,UK,Organic,2025-09-20 21:40:32.363205
2854,B,0,Mobile,USA,Organic,2025-09-20 21:41:32.363205
2855,B,0,Mobile,USA,Social,2025-09-20 21:42:32.363205
2856,A,0,Mobile,India,Referral,2025-09-20 21:43:32.363205
2857,B,0,Mobile,UK,Social,2025-09-20 21:44:32.363205
2858,A,0,Desktop,USA,Organic,2025-09-20 21:45:32.363205
2859,A,0,Desktop,Germany,Organic,2025-09-20 21:46:32.363205
2860,A,0,Mobile,UK,Paid,2025-09-20 21:47:32.363205
2861,A,0,Mobile,Germany,Social,2025-09-20 21:48:32.363205
2862,B,1,Mobile,India,Social,2025-09-20 21:49:32.363205
2863,A,0,Mobile,Germany,Social,2025-09-20 21:50:32.363205
2864,A,1,Mobile,UK,Organic,2025-09-20 21:51:32.363205
2865,B,0,Mobile,USA,Referral,2025-09-20 21:52:32.363205
2866,A,1,Desktop,USA,Organic,2025-09-20 21:53:32.363205
2867,B,0,Mobile,UK,Paid,2025-09-20 21:54:32.363205
2868,B,0,Mobile,USA,Organic,2025-09-20 21:55:32.363205
2869,B,1,Desktop,Germany,Organic,2025-09-20 21:56:32.363205
2870,A,0,Mobile,USA,Organic,2025-09-20 21:57:32.363205
2871,B,0,Mobile,USA,Paid,2025-09-20 21:58:32.363205
2872,B,0,Mobile,Germany,Social,2025-09-20 21:59:32.363205
2873,A,0,Mobile,Germany,Referral,2025-09-20 22:00:32.363205
2874,B,0,Desktop,Germany,Referral,2025-09-20 22:01:32.363205
2875,B,1,Mobile,India,Paid,2025-09-20 22:02:32.363205
2876,B,0,Desktop,Germany,Social,2025-09-20 22:03:32.363205
2877,B,0,Mobile,Germany,Social,2025-09-20 22:04:32.363205
2878,B,0,Mobile,India,Paid,2025-09-20 22:05:32.363205
2879,A,0,Desktop,USA,Organic,2025-09-20 22:06:32.363205
2880,B,0,Mobile,Germany,Social,2025-09-20 22:07:32.363205
2881,B,0,Mobile,UK,Referral,2025-09-20 22:08:32.363205
2882,A,0,Mobile,Germany,Paid,2025-09-20 22:09:32.363205
2883,A,1,Mobile,Germany,Referral,2025-09-20 22:10:32.363205
2884,A,0,Mobile,India,Organic,2025-09-20 22:11:32.363205
2885,B,0,Mobile,UK,Paid,2025-09-20 22:12:32.363205
2886,A,0,Mobile,USA,Referral,2025-09-20 22:13:32.363205
2887,B,0,Mobile,USA,Referral,2025-09-20 22:14:32.363205
2888,B,0,Desktop,UK,Organic,2025-09-20 22:15:32.363205
2889,A,0,Mobile,Germany,Paid,2025-09-20 22:16:32.363205
2890,A,0,Desktop,India,Social,2025-09-20 22:17:32.363205
2891,B,1,Mobile,UK,Social,2025-09-20 22:18:32.363205
2892,A,0,Mobile,UK,Referral,2025-09-20 22:19:32.363205
2893,B,0,Desktop,USA,Organic,2025-09-20 22:20:32.363205
2894,A,0,Mobile,India,Referral,2025-09-20 22:21:32.363205
2895,A,0,Desktop,UK,Organic,2025-09-20 22:22:32.363205
2896,A,0,Mobile,India,Social,2025-09-20 22:23:32.363205
2897,B,0,Mobile,Germany,Referral,2025-09-20 22:24:32.363205
2898,A,0,Mobile,USA,Referral,2025-09-20 22:25:32.363205
2899,B,0,Mobile,Germany,Organic,2025-09-20 22:26:32.363205
2900,B,0,Desktop,India,Paid,2025-09-20 22:27:32.363205
2901,B,0,Mobile,Germany,Organic,2025-09-20 22:28:32.363205
2902,B,0,Desktop,USA,Paid,2025-09-20 22:29:32.363205
2903,A,0,Desktop,India,Social,2025-09-20 22:30:32.363205
2904,B,0,Mobile,UK,Referral,2025-09-20 22:31:32.363205
2905,B,0,Mobile,Germany,Referral,2025-09-20 22:32:32.363205
2906,A,0,Desktop,USA,Organic,2025-09-20 22:33:32.363205
2907,B,0,Desktop,UK,Organic,2025-09-20 22:34:32.363205
2908,A,0,Mobile,USA,Social,2025-09-20 22:35:32.363205
2909,B,0,Mobile,India,Social,2025-09-20 22:36:32.363205
2910,A,0,Mobile,India,Paid,2025-09-20 22:37:32.363205
2911,B,0,Mobile,Germany,Social,2025-09-20 22:38:32.363205
2912,A,0,Mobile,USA,Social,2025-09-20 22:39:32.363205
2913,B,0,Desktop,USA,Social,2025-09-20 22:40:32.363205
2914,B,0,Mobile,USA,Social,2025-09-20 22:41:32.363205
2915,A,0,Mobile,India,Paid,2025-09-20 22:42:32.363205
2916,A,0,Mobile,Germany,Social,2025-09-20 22:43:32.363205
2917,A,0,Mobile,USA,Paid,2025-09-20 22:44:32.363205
2918,A,0,Mobile,USA,Organic,2025-09-20 22:45:32.363205
2919,B,0,Mobile,UK,Referral,2025-09-20 22:46:32.363205
2920,B,0,Mobile,USA,Organic,2025-09-20 22:47:32.363205
2921,A,0,Mobile,Germany,Social,2025-09-20 22:48:32.363205
2922,B,0,Mobile,UK,Referral,2025-09-20 22:49:32.363205
2923,A,0,Desktop,UK,Social,2025-09-20 22:50:32.363205
2924,A,0,Mobile,UK,Social,2025-09-20 22:51:32.363205
2925,B,0,Mobile,India,Organic,2025-09-20 22:52:32.363205
2926,B,0,Mobile,UK,Social,2025-09-20 22:53:32.363205
2927,B,0,Desktop,USA,Organic,2025-09-20 22:54:32.363205
2928,B,1,Mobile,India,Social,2025-09-20 22:55:32.363205
2929,B,0,Mobile,India,Paid,2025-09-20 22:56:32.363205
2930,B,0,Desktop,India,Referral,2025-09-20 22:57:32.363205
2931,B,0,Mobile,India,Organic,2025-09-20 22:58:32.363205
2932,A,0,Mobile,India,Organic,2025-09-20 22:59:32.363205
2933,A,0,Mobile,India,Referral,2025-09-20 23:00:32.363205
2934,A,0,Mobile,India,Organic,2025-09-20 23:01:32.363205
2935,A,0,Mobile,UK,Referral,2025-09-20 23:02:32.363205
2936,A,1,Desktop,Germany,Paid,2025-09-20 23:03:32.363205
2937,B,0,Mobile,USA,Social,2025-09-20 23:04:32.363205
2938,A,1,Desktop,USA,Paid,2025-09-20 23:05:32.363205
2939,A,0,Mobile,UK,Social,2025-09-20 23:06:32.363205
2940,A,1,Desktop,UK,Referral,2025-09-20 23:07:32.363205
2941,A,0,Mobile,India,Paid,2025-09-20 23:08:32.363205
2942,A,0,Mobile,Germany,Social,2025-09-20 23:09:32.363205
2943,A,0,Mobile,India,Referral,2025-09-20 23:10:32.363205
2944,A,0,Desktop,UK,Social,2025-09-20 23:11:32.363205
2945,B,0,Mobile,India,Organic,2025-09-20 23:12:32.363205
2946,B,0,Mobile,USA,Organic,2025-09-20 23:13:32.363205
2947,A,0,Mobile,USA,Referral,2025-09-20 23:14:32.363205
2948,B,0,Mobile,India,Social,2025-09-20 23:15:32.363205
2949,B,0,Mobile,Germany,Organic,2025-09-20 23:16:32.363205
2950,B,0,Mobile,India,Paid,2025-09-20 23:17:32.363205
2951,B,0,Mobile,India,Social,2025-09-20 23:18:32.363205
2952,A,0,Mobile,Germany,Social,2025-09-20 23:19:32.363205
2953,B,0,Mobile,Germany,Organic,2025-09-20 23:20:32.363205
2954,B,0,Mobile,Germany,Organic,2025-09-20 23:21:32.363205
2955,B,0,Desktop,USA,Referral,2025-09-20 23:22:32.363205
2956,A,0,Mobile,India,Social,2025-09-20 23:23:32.363205
2957,A,0,Mobile,UK,Paid,2025-09-20 23:24:32.363205
2958,A,1,Mobile,Germany,Organic,2025-09-20 23:25:32.363205
2959,A,0,Desktop,Germany,Social,2025-09-20 23:26:32.363205
2960,A,0,Desktop,India,Organic,2025-09-20 23:27:32.363205
2961,A,0,Desktop,UK,Referral,2025-09-20 23:28:32.363205
2962,A,0,Mobile,India,Social,2025-09-20 23:29:32.363205
2963,B,0,Mobile,India,Social,2025-09-20 23:30:32.363205
2964,B,0,Mobile,Germany,Referral,2025-09-20 23:31:32.363205
2965,B,0,Mobile,Germany,Paid,2025-09-20 23:32:32.363205
2966,A,0,Mobile,USA,Organic,2025-09-20 23:33:32.363205
2967,A,0,Desktop,UK,Referral,2025-09-20 23:34:32.363205
2968,A,0,Desktop,UK,Social,2025-09-20 23:35:32.363205
2969,A,0,Desktop,Germany,Referral,2025-09-20 23:36:32.363205
2970,A,0,Mobile,Germany,Social,2025-09-20 23:37:32.363205
2971,B,1,Mobile,Germany,Referral,2025-09-20 23:38:32.363205
2972,B,0,Mobile,UK,Paid,2025-09-20 23:39:32.363205
2973,A,0,Mobile,USA,Social,2025-09-20 23:40:32.363205
2974,A,1,Desktop,UK,Referral,2025-09-20 23:41:32.363205
2975,A,0,Mobile,Germany,Paid,2025-09-20 23:42:32.363205
2976,A,1,Mobile,Germany,Paid,2025-09-20 23:43:32.363205
2977,B,0,Mobile,USA,Organic,2025-09-20 23:44:32.363205
2978,A,0,Mobile,India,Social,2025-09-20 23:45:32.363205
2979,A,0,Desktop,India,Organic,2025-09-20 23:46:32.363205
2980,A,0,Mobile,UK,Paid,2025-09-20 23:47:32.363205
2981,A,0,Desktop,India,Organic,2025-09-20 23:48:32.363205
2982,B,0,Mobile,India,Organic,2025-09-20 23:49:32.363205
2983,A,0,Mobile,UK,Referral,2025-09-20 23:50:32.363205
2984,A,0,Desktop,Germany,Organic,2025-09-20 23:51:32.363205
2985,B,0,Mobile,India,Paid,2025-09-20 23:52:32.363205
2986,B,0,Desktop,Germany,Organic,2025-09-20 23:53:32.363205
2987,B,0,Mobile,UK,Social,2025-09-20 23:54:32.363205
2988,A,1,Mobile,Germany,Referral,2025-09-20 23:55:32.363205
2989,A,0,Mobile,Germany,Paid,2025-09-20 23:56:32.363205
2990,B,0,Desktop,UK,Organic,2025-09-20 23:57:32.363205
2991,B,0,Mobile,Germany,Social,2025-09-20 23:58:32.363205
2992,B,0,Desktop,India,Paid,2025-09-20 23:59:32.363205
2993,B,0,Mobile,India,Organic,2025-09-21 00:00:32.363205
2994,B,0,Mobile,India,Referral,2025-09-21 00:01:32.363205
2995,B,0,Mobile,India,Organic,2025-09-21 00:02:32.363205
2996,A,0,Mobile,Germany,Paid,2025-09-21 00:03:32.363205
2997,A,0,Mobile,India,Paid,2025-09-21 00:04:32.363205
2998,A,1,Desktop,Germany,Paid,2025-09-21 00:05:32.363205
2999,B,1,Mobile,USA,Social,2025-09-21 00:06:32.363205
3000,B,0,Mobile,Germany,Organic,2025-09-21 00:07:32.363205
3001,B,0,Mobile,India,Organic,2025-09-21 00:08:32.363205
3002,B,0,Mobile,USA,Organic,2025-09-21 00:09:32.363205
3003,B,0,Mobile,UK,Referral,2025-09-21 00:10:32.363205
3004,B,0,Mobile,Germany,Social,2025-09-21 00:11:32.363205
3005,A,0,Mobile,India,Social,2025-09-21 00:12:32.363205
3006,A,0,Mobile,India,Referral,2025-09-21 00:13:32.363205
3007,B,0,Mobile,India,Social,2025-09-21 00:14:32.363205
3008,A,0,Mobile,UK,Referral,2025-09-21 00:15:32.363205
3009,B,0,Mobile,USA,Paid,2025-09-21 00:16:32.363205
3010,A,0,Mobile,USA,Paid,2025-09-21 00:17:32.363205
3011,B,0,Mobile,India,Social,2025-09-21 00:18:32.363205
3012,B,0,Desktop,Germany,Paid,2025-09-21 00:19:32.363205
3013,A,0,Desktop,India,Paid,2025-09-21 00:20:32.363205
3014,A,0,Desktop,India,Paid,2025-09-21 00:21:32.363205
3015,B,0,Mobile,Germany,Organic,2025-09-21 00:22:32.363205
3016,B,1,Desktop,India,Paid,2025-09-21 00:23:32.363205
3017,A,1,Desktop,UK,Organic,2025-09-21 00:24:32.363205
3018,A,0,Desktop,India,Referral,2025-09-21 00:25:32.363205
3019,B,0,Mobile,UK,Referral,2025-09-21 00:26:32.363205
3020,A,0,Mobile,India,Referral,2025-09-21 00:27:32.363205
3021,B,1,Desktop,USA,Referral,2025-09-21 00:28:32.363205
3022,B,0,Mobile,Germany,Referral,2025-09-21 00:29:32.363205
3023,B,0,Mobile,USA,Paid,2025-09-21 00:30:32.363205
3024,B,0,Mobile,India,Paid,2025-09-21 00:31:32.363205
3025,A,0,Mobile,India,Paid,2025-09-21 00:32:32.363205
3026,A,0,Mobile,UK,Referral,2025-09-21 00:33:32.363205
3027,A,0,Mobile,India,Referral,2025-09-21 00:34:32.363205
3028,A,0,Mobile,India,Organic,2025-09-21 00:35:32.363205
3029,A,0,Mobile,India,Social,2025-09-21 00:36:32.363205
3030,A,0,Mobile,USA,Paid,2025-09-21 00:37:32.363205
3031,A,1,Mobile,UK,Social,2025-09-21 00:38:32.363205
3032,B,0,Mobile,USA,Referral,2025-09-21 00:39:32.363205
3033,A,0,Mobile,UK,Referral,2025-09-21 00:40:32.363205
3034,A,1,Desktop,USA,Referral,2025-09-21 00:41:32.363205
3035,B,0,Mobile,India,Social,2025-09-21 00:42:32.363205
3036,A,0,Mobile,USA,Organic,2025-09-21 00:43:32.363205
3037,A,0,Mobile,USA,Referral,2025-09-21 00:44:32.363205
3038,B,0,Desktop,UK,Organic,2025-09-21 00:45:32.363205
3039,A,0,Mobile,UK,Organic,2025-09-21 00:46:32.363205
3040,A,0,Mobile,USA,Paid,2025-09-21 00:47:32.363205
3041,A,0,Mobile,UK,Social,2025-09-21 00:48:32.363205
3042,B,0,Mobile,UK,Referral,2025-09-21 00:49:32.363205
3043,A,1,Desktop,UK,Organic,2025-09-21 00:50:32.363205
3044,A,0,Desktop,Germany,Social,2025-09-21 00:51:32.363205
3045,B,0,Mobile,UK,Social,2025-09-21 00:52:32.363205
3046,A,0,Mobile,Germany,Referral,2025-09-21 00:53:32.363205
3047,B,0,Mobile,Germany,Paid,2025-09-21 00:54:32.363205
3048,B,0,Mobile,UK,Paid,2025-09-21 00:55:32.363205
3049,A,1,Mobile,USA,Organic,2025-09-21 00:56:32.363205
3050,B,0,Mobile,UK,Paid,2025-09-21 00:57:32.363205
3051,B,0,Mobile,India,Paid,2025-09-21 00:58:32.363205
3052,A,0,Mobile,USA,Paid,2025-09-21 00:59:32.363205
3053,B,1,Desktop,Germany,Social,2025-09-21 01:00:32.363205
3054,B,1,Mobile,Germany,Referral,2025-09-21 01:01:32.363205
3055,A,0,Desktop,USA,Social,2025-09-21 01:02:32.363205
3056,A,0,Desktop,USA,Social,2025-09-21 01:03:32.363205
3057,A,0,Mobile,UK,Referral,2025-09-21 01:04:32.363205
3058,B,0,Desktop,Germany,Social,2025-09-21 01:05:32.363205
3059,A,0,Mobile,India,Organic,2025-09-21 01:06:32.363205
3060,B,0,Mobile,UK,Organic,2025-09-21 01:07:32.363205
3061,B,0,Mobile,USA,Social,2025-09-21 01:08:32.363205
3062,B,0,Desktop,Germany,Paid,2025-09-21 01:09:32.363205
3063,B,0,Mobile,USA,Social,2025-09-21 01:10:32.363205
3064,B,0,Mobile,USA,Paid,2025-09-21 01:11:32.363205
3065,B,0,Desktop,USA,Social,2025-09-21 01:12:32.363205
3066,B,0,Mobile,UK,Organic,2025-09-21 01:13:32.363205
3067,A,0,Mobile,India,Paid,2025-09-21 01:14:32.363205
3068,A,0,Desktop,India,Organic,2025-09-21 01:15:32.363205
3069,B,0,Desktop,Germany,Social,2025-09-21 01:16:32.363205
3070,B,0,Desktop,USA,Referral,2025-09-21 01:17:32.363205
3071,A,0,Desktop,India,Paid,2025-09-21 01:18:32.363205
3072,B,0,Mobile,USA,Paid,2025-09-21 01:19:32.363205
3073,A,0,Desktop,Germany,Social,2025-09-21 01:20:32.363205
3074,A,0,Mobile,USA,Social,2025-09-21 01:21:32.363205
3075,A,0,Mobile,India,Paid,2025-09-21 01:22:32.363205
3076,B,0,Mobile,USA,Referral,2025-09-21 01:23:32.363205
3077,B,0,Mobile,India,Social,2025-09-21 01:24:32.363205
3078,A,0,Desktop,Germany,Social,2025-09-21 01:25:32.363205
3079,A,0,Desktop,USA,Social,2025-09-21 01:26:32.363205
3080,A,0,Mobile,India,Referral,2025-09-21 01:27:32.363205
3081,A,0,Mobile,Germany,Paid,2025-09-21 01:28:32.363205
3082,A,0,Mobile,USA,Organic,2025-09-21 01:29:32.363205
3083,B,0,Desktop,Germany,Social,2025-09-21 01:30:32.363205
3084,A,0,Desktop,India,Referral,2025-09-21 01:31:32.363205
3085,B,1,Mobile,USA,Paid,2025-09-21 01:32:32.363205
3086,A,0,Mobile,USA,Paid,2025-09-21 01:33:32.363205
3087,B,0,Mobile,USA,Referral,2025-09-21 01:34:32.363205
3088,B,0,Mobile,Germany,Social,2025-09-21 01:35:32.363205
3089,B,1,Desktop,Germany,Organic,2025-09-21 01:36:32.363205
3090,B,1,Mobile,India,Social,2025-09-21 01:37:32.363205
3091,B,0,Mobile,UK,Paid,2025-09-21 01:38:32.363205
3092,B,0,Mobile,USA,Organic,2025-09-21 01:39:32.363205
3093,A,0,Mobile,USA,Social,2025-09-21 01:40:32.363205
3094,B,0,Desktop,India,Organic,2025-09-21 01:41:32.363205
3095,A,1,Mobile,USA,Referral,2025-09-21 01:42:32.363205
3096,B,0,Mobile,Germany,Social,2025-09-21 01:43:32.363205
3097,B,1,Mobile,Germany,Paid,2025-09-21 01:44:32.363205
3098,A,0,Mobile,USA,Paid,2025-09-21 01:45:32.363205
3099,B,0,Mobile,USA,Organic,2025-09-21 01:46:32.363205
3100,A,0,Desktop,Germany,Referral,2025-09-21 01:47:32.363205
3101,A,0,Mobile,USA,Social,2025-09-21 01:48:32.363205
3102,A,0,Mobile,Germany,Referral,2025-09-21 01:49:32.363205
3103,A,0,Mobile,UK,Referral,2025-09-21 01:50:32.363205
3104,B,0,Mobile,UK,Organic,2025-09-21 01:51:32.363205
3105,B,0,Mobile,USA,Organic,2025-09-21 01:52:32.363205
3106,A,0,Mobile,USA,Social,2025-09-21 01:53:32.363205
3107,B,0,Desktop,USA,Paid,2025-09-21 01:54:32.363205
3108,B,0,Desktop,Germany,Social,2025-09-21 01:55:32.363205
3109,A,0,Mobile,UK,Referral,2025-09-21 01:56:32.363205
3110,B,0,Mobile,UK,Organic,2025-09-21 01:57:32.363205
3111,A,0,Mobile,India,Referral,2025-09-21 01:58:32.363205
3112,A,0,Mobile,India,Organic,2025-09-21 01:59:32.363205
3113,B,0,Desktop,USA,Paid,2025-09-21 02:00:32.363205
3114,B,0,Mobile,Germany,Referral,2025-09-21 02:01:32.363205
3115,B,0,Mobile,USA,Organic,2025-09-21 02:02:32.363205
3116,A,0,Desktop,UK,Social,2025-09-21 02:03:32.363205
3117,A,0,Desktop,USA,Social,2025-09-21 02:04:32.363205
3118,B,0,Mobile,USA,Social,2025-09-21 02:05:32.363205
3119,B,0,Mobile,UK,Referral,2025-09-21 02:06:32.363205
3120,B,0,Mobile,UK,Organic,2025-09-21 02:07:32.363205
3121,B,0,Mobile,UK,Organic,2025-09-21 02:08:32.363205
3122,A,0,Desktop,UK,Organic,2025-09-21 02:09:32.363205
3123,B,0,Desktop,India,Referral,2025-09-21 02:10:32.363205
3124,A,0,Desktop,Germany,Organic,2025-09-21 02:11:32.363205
3125,A,0,Mobile,Germany,Paid,2025-09-21 02:12:32.363205
3126,B,0,Desktop,UK,Referral,2025-09-21 02:13:32.363205
3127,B,0,Mobile,Germany,Paid,2025-09-21 02:14:32.363205
3128,B,0,Mobile,Germany,Paid,2025-09-21 02:15:32.363205
3129,A,0,Mobile,Germany,Social,2025-09-21 02:16:32.363205
3130,B,1,Mobile,Germany,Referral,2025-09-21 02:17:32.363205
3131,B,0,Desktop,UK,Organic,2025-09-21 02:18:32.363205
3132,A,0,Mobile,USA,Paid,2025-09-21 02:19:32.363205
3133,B,0,Mobile,USA,Referral,2025-09-21 02:20:32.363205
3134,A,0,Mobile,USA,Organic,2025-09-21 02:21:32.363205
3135,B,0,Mobile,India,Social,2025-09-21 02:22:32.363205
3136,A,1,Mobile,Germany,Referral,2025-09-21 02:23:32.363205
3137,B,0,Mobile,UK,Referral,2025-09-21 02:24:32.363205
3138,B,1,Desktop,UK,Referral,2025-09-21 02:25:32.363205
3139,A,0,Mobile,India,Organic,2025-09-21 02:26:32.363205
3140,A,0,Mobile,UK,Paid,2025-09-21 02:27:32.363205
3141,B,0,Mobile,USA,Paid,2025-09-21 02:28:32.363205
3142,A,0,Desktop,India,Referral,2025-09-21 02:29:32.363205
3143,A,0,Mobile,UK,Referral,2025-09-21 02:30:32.363205
3144,A,0,Mobile,India,Organic,2025-09-21 02:31:32.363205
3145,A,0,Mobile,India,Social,2025-09-21 02:32:32.363205
3146,B,0,Mobile,UK,Referral,2025-09-21 02:33:32.363205
3147,B,0,Mobile,USA,Referral,2025-09-21 02:34:32.363205
3148,A,0,Desktop,UK,Social,2025-09-21 02:35:32.363205
3149,A,0,Mobile,Germany,Referral,2025-09-21 02:36:32.363205
3150,A,0,Mobile,Germany,Paid,2025-09-21 02:37:32.363205
3151,A,1,Desktop,UK,Referral,2025-09-21 02:38:32.363205
3152,B,0,Mobile,USA,Paid,2025-09-21 02:39:32.363205
3153,B,0,Mobile,Germany,Organic,2025-09-21 02:40:32.363205
3154,A,0,Mobile,Germany,Organic,2025-09-21 02:41:32.363205
3155,A,0,Mobile,UK,Paid,2025-09-21 02:42:32.363205
3156,A,0,Mobile,UK,Paid,2025-09-21 02:43:32.363205
3157,B,0,Mobile,UK,Social,2025-09-21 02:44:32.363205
3158,A,0,Desktop,India,Paid,2025-09-21 02:45:32.363205
3159,B,0,Desktop,India,Paid,2025-09-21 02:46:32.363205
3160,A,0,Mobile,India,Referral,2025-09-21 02:47:32.363205
3161,B,0,Mobile,UK,Social,2025-09-21 02:48:32.363205
3162,A,1,Mobile,USA,Paid,2025-09-21 02:49:32.363205
3163,B,0,Desktop,Germany,Paid,2025-09-21 02:50:32.363205
3164,A,0,Mobile,India,Paid,2025-09-21 02:51:32.363205
3165,A,0,Mobile,USA,Referral,2025-09-21 02:52:32.363205
3166,A,0,Desktop,UK,Referral,2025-09-21 02:53:32.363205
3167,B,0,Desktop,India,Referral,2025-09-21 02:54:32.363205
3168,A,1,Desktop,UK,Organic,2025-09-21 02:55:32.363205
3169,B,0,Mobile,USA,Referral,2025-09-21 02:56:32.363205
3170,B,1,Desktop,India,Paid,2025-09-21 02:57:32.363205
3171,A,0,Desktop,India,Referral,2025-09-21 02:58:32.363205
3172,A,0,Mobile,India,Referral,2025-09-21 02:59:32.363205
3173,A,0,Mobile,India,Social,2025-09-21 03:00:32.363205
3174,B,0,Mobile,USA,Paid,2025-09-21 03:01:32.363205
3175,A,0,Desktop,India,Referral,2025-09-21 03:02:32.363205
3176,B,0,Mobile,Germany,Organic,2025-09-21 03:03:32.363205
3177,B,0,Mobile,Germany,Social,2025-09-21 03:04:32.363205
3178,A,0,Mobile,UK,Referral,2025-09-21 03:05:32.363205
3179,A,0,Desktop,India,Social,2025-09-21 03:06:32.363205
3180,A,0,Mobile,Germany,Social,2025-09-21 03:07:32.363205
3181,A,0,Mobile,Germany,Organic,2025-09-21 03:08:32.363205
3182,A,1,Mobile,Germany,Organic,2025-09-21 03:09:32.363205
3183,A,1,Desktop,USA,Organic,2025-09-21 03:10:32.363205
3184,B,0,Mobile,India,Paid,2025-09-21 03:11:32.363205
3185,B,0,Mobile,USA,Social,2025-09-21 03:12:32.363205
3186,B,0,Desktop,USA,Referral,2025-09-21 03:13:32.363205
3187,A,0,Mobile,Germany,Organic,2025-09-21 03:14:32.363205
3188,B,1,Desktop,Germany,Organic,2025-09-21 03:15:32.363205
3189,B,0,Mobile,UK,Social,2025-09-21 03:16:32.363205
3190,B,0,Mobile,India,Social,2025-09-21 03:17:32.363205
3191,B,0,Mobile,India,Social,2025-09-21 03:18:32.363205
3192,B,0,Mobile,Germany,Referral,2025-09-21 03:19:32.363205
3193,A,0,Mobile,Germany,Paid,2025-09-21 03:20:32.363205
3194,A,1,Mobile,India,Paid,2025-09-21 03:21:32.363205
3195,B,0,Desktop,UK,Organic,2025-09-21 03:22:32.363205
3196,B,0,Mobile,Germany,Paid,2025-09-21 03:23:32.363205
3197,B,0,Mobile,UK,Referral,2025-09-21 03:24:32.363205
3198,A,0,Mobile,USA,Paid,2025-09-21 03:25:32.363205
3199,A,0,Desktop,Germany,Referral,2025-09-21 03:26:32.363205
3200,B,0,Mobile,USA,Organic,2025-09-21 03:27:32.363205
3201,A,0,Mobile,Germany,Social,2025-09-21 03:28:32.363205
3202,A,1,Mobile,USA,Referral,2025-09-21 03:29:32.363205
3203,B,0,Mobile,Germany,Social,2025-09-21 03:30:32.363205
3204,A,1,Mobile,UK,Organic,2025-09-21 03:31:32.363205
